Agent,Period,Job,PP,h_cum,h,c,w
308,18,3,0,44000.0,2166.6666666666715,51080.13186149314,49408.63642463822
308,19,4,1,46166.666666666664,2166.6666666666642,51389.67352042783,49844.610592151876
308,20,0,1,48333.33333333333,2166.6666666666642,63345.69050279132,66684.07113069201
308,21,0,1,50500.0,2166.6666666666715,60612.959460598424,62835.15416985694
308,22,1,0,52666.666666666664,2166.6666666666642,56233.69758889151,56667.17970266411
308,23,0,1,54833.33333333333,2166.6666666666642,64802.058020611854,68735.29298677726
308,24,0,0,57000.0,2166.6666666666715,59176.05802722209,60811.34933411562
308,25,2,0,59166.666666666664,2166.6666666666642,48621.59119890141,45945.90309704424
308,26,0,0,61333.33333333333,2166.6666666666642,63195.622231732894,66472.70736863789
308,27,1,0,63499.99999999999,2166.6666666666642,58236.82311127417,59488.48325531573
308,28,0,1,65666.66666666666,2166.6666666666642,66947.49699033299,71757.0380145535
308,29,4,0,67833.33333333333,2166.6666666666715,52611.39090570015,51565.33930380303
308,30,0,0,70000.0,2166.6666666666715,64836.35367879697,68783.59673069997
308,31,0,1,72166.66666666666,2166.666666666657,64579.923992674274,68422.42815869616
308,32,0,1,74333.33333333333,2166.6666666666715,64921.719177825806,68903.82982792368
308,33,6,0,76500.0,2166.6666666666715,58578.58509577874,59969.83816306865
308,34,0,1,78666.66666666666,2166.666666666657,69177.39094138956,74897.73372026699
308,35,0,1,80833.33333333333,2166.6666666666715,76750.86973617422,57543.84914657597
308,36,3,1,83000.0,2166.6666666666715,38963.95842952354,61485.18978213104
308,37,0,0,85166.66666666666,2166.666666666657,67363.18706227286,72342.5169891167
308,38,0,0,87333.33333333333,2166.6666666666715,64200.24428245337,67887.66800345546
308,39,0,0,89500.0,2166.6666666666715,64503.91967280119,68315.37982084675
308,40,4,0,91666.66666666666,2166.666666666657,55558.12919115909,55715.674917125485
309,1,3,1,7166.666666666666,2166.666666666666,8776.864196398004,32418.118586476063
309,2,0,1,9333.333333333332,2166.666666666666,17402.428600371968,43445.97060096867
309,3,1,0,11500.0,2166.666666666668,13731.670406672973,37155.05839338669
309,4,3,1,13666.666666666666,2166.666666666666,16024.209393546458,39263.15629928711
309,5,0,0,15833.333333333332,2166.666666666666,21662.01244239294,46082.893729093084
309,6,0,1,18000.0,2166.666666666668,24252.202620978387,48610.21866557369
309,7,0,0,20166.666666666664,2166.6666666666642,23216.084213427654,46030.066720172355
309,8,0,1,22333.333333333332,2166.666666666668,27818.53220773527,51391.55759428991
309,9,0,1,24500.0,2166.666666666668,29480.873432664106,52612.05301857802
309,10,1,1,26666.666666666664,2166.6666666666642,29219.692449196926,51123.362233857835
309,11,6,1,28833.333333333332,2166.666666666668,29278.618114839774,50085.5258845038
309,12,0,1,31000.0,2166.666666666668,37001.13862616464,59841.485092448296
309,13,6,0,33166.666666666664,2166.6666666666642,29525.986555003023,48192.27164900355
309,14,6,1,35333.33333333333,2166.6666666666642,50862.50460643197,49102.11916398869
309,15,3,1,37500.0,2166.6666666666715,52088.224412729985,50828.48508835209
309,16,1,1,39666.666666666664,2166.6666666666642,56031.02858009885,56381.73039450542
309,17,1,1,41833.33333333333,2166.6666666666642,53810.01559435937,53253.54309064701
309,18,6,1,44000.0,2166.6666666666715,55441.00264318323,55550.7079481454
309,19,3,1,46166.666666666664,2166.6666666666642,53955.71438257457,53458.75265151348
309,20,0,1,48333.33333333333,2166.6666666666642,63345.69050279132,66684.07113069201
309,21,6,0,50500.0,2166.6666666666715,54234.640433725646,53851.60624468401
309,22,1,0,52666.666666666664,2166.6666666666642,56233.69758889151,56667.17970266411
309,23,3,1,54833.33333333333,2166.6666666666642,55558.17940243102,55715.74563722679
309,24,4,1,57000.0,2166.6666666666715,53227.400326934905,52432.95820695058
309,25,0,1,59166.666666666664,2166.6666666666642,65697.67965163133,69996.73190370611
309,26,1,0,61333.33333333333,2166.6666666666642,57858.76188090649,58956.00264916407
309,27,0,0,63499.99999999999,2166.6666666666642,63621.885078676685,67073.07757560097
309,28,6,0,65666.66666666666,2166.6666666666642,56934.430702359554,57654.127749802195
309,29,6,0,67833.33333333333,2166.6666666666715,54488.49705728656,54209.15078491064
309,30,6,0,70000.0,2166.6666666666715,54802.124021541495,54650.87890357957
309,31,8,1,72166.66666666666,2166.666666666657,44028.177935871856,39476.306951932194
309,32,2,1,74333.33333333333,2166.6666666666715,52606.34012407668,51558.22552686857
309,33,0,1,76500.0,2166.6666666666715,68827.14319920194,74404.42704112949
309,34,0,1,78666.66666666666,2166.666666666657,65582.27067247417,69834.18404573826
309,35,0,1,80833.33333333333,2166.6666666666715,65901.79340457421,70284.21606278059
309,36,0,1,83000.0,2166.6666666666715,66214.61000514595,70724.80282414924
309,37,3,1,85166.66666666666,2166.666666666657,59920.8782292701,61860.39187221141
309,38,3,0,87333.33333333333,2166.6666666666715,55070.358667271394,55028.67417925549
309,39,6,0,89500.0,2166.6666666666715,60329.24479686364,62435.55605192062
309,40,1,1,91666.66666666666,2166.666666666657,64897.74774987915,68870.06725335092
310,1,1,0,7166.666666666666,2166.666666666666,8328.859029113431,31787.125393117512
310,2,3,1,9333.333333333332,2166.666666666666,11559.589190904855,35216.61932002907
310,3,0,0,11500.0,2166.666666666668,17095.049012110314,41892.21135879139
310,4,2,0,13666.666666666666,2166.666666666666,10010.425427763468,30793.03803762093
310,5,0,1,15833.333333333332,2166.666666666666,24727.02678736167,50399.815341725094
310,6,0,0,18000.0,2166.666666666668,21389.03490938564,44577.588085865595
310,7,6,0,20166.666666666664,2166.6666666666642,20403.239381438674,42068.31343568084
310,8,1,0,22333.333333333332,2166.666666666668,23314.000190820803,45047.14630286108
310,9,2,1,24500.0,2166.666666666668,20077.37035688654,39367.68248931385
310,10,7,1,26666.666666666664,2166.6666666666642,18757.650610068857,36388.09203790281
310,11,0,0,28833.333333333332,2166.666666666668,32387.934945261142,54464.84536397052
310,12,0,0,31000.0,2166.666666666668,31280.459435590426,51784.19045783673
310,13,1,0,33166.666666666664,2166.6666666666642,30922.38893542385,50159.03556508922
310,14,6,1,35333.33333333333,2166.6666666666642,53390.3214094111,52662.42452029733
310,15,1,0,37500.0,2166.6666666666715,52797.07139172486,51826.861115105436
310,16,6,1,39666.666666666664,2166.6666666666642,54461.389498163764,54170.97112417431
310,17,0,1,41833.33333333333,2166.6666666666642,61721.74614489345,64396.82555618796
310,18,0,0,44000.0,2166.6666666666715,56351.75654073212,56833.459916524116
310,19,6,0,46166.666666666664,2166.6666666666642,53347.23828628354,52601.74406518808
310,20,2,1,48333.33333333333,2166.6666666666642,49031.967405283576,46523.89775392054
310,21,0,0,50500.0,2166.6666666666715,60868.766197440076,63195.44534850715
310,22,6,0,52666.666666666664,2166.6666666666642,54656.11174145529,54445.227804866605
310,23,3,1,54833.33333333333,2166.6666666666642,55558.17940243102,55715.74563722679
310,24,0,0,57000.0,2166.6666666666715,62306.67546850249,65220.66967394717
310,25,0,0,59166.666666666664,2166.6666666666642,59596.39118134162,61403.367861044535
310,26,0,0,61333.33333333333,2166.6666666666642,60004.90649548352,61978.741542934535
310,27,6,1,63499.99999999999,2166.6666666666642,59069.317436839265,60661.0104744215
310,28,0,0,65666.66666666666,2166.6666666666642,64036.99942707986,67657.74567194347
310,29,1,1,67833.33333333333,2166.6666666666715,61536.421785049504,64135.80533105564
310,30,0,1,70000.0,2166.6666666666715,99074.16902554255,88985.1157513201
310,31,1,0,72166.66666666666,2166.666666666657,38965.23966811126,61486.994343522194
310,32,0,0,74333.33333333333,2166.6666666666715,65598.27840709427,69856.730150837
310,33,1,0,76500.0,2166.6666666666715,60316.25011755391,62417.25368669565
310,34,1,1,78666.66666666666,2166.666666666657,59975.52915825905,61937.36501163247
310,35,0,1,80833.33333333333,2166.6666666666715,69520.08168566355,75380.39674037122
310,36,0,1,83000.0,2166.6666666666715,66214.61000514595,70724.80282414924
310,37,1,0,85166.66666666666,2166.666666666657,61555.060300456134,64162.05676120583
310,38,4,0,87333.33333333333,2166.6666666666715,55070.358667271394,55028.67417925549
310,39,0,0,89500.0,2166.6666666666715,68020.85067197663,73268.80376334736
310,40,0,1,91666.66666666666,2166.666666666657,67404.78888733377,72401.11110892078
311,1,0,0,7166.666666666666,2166.666666666666,13593.685920116754,35839.88380149879
311,2,1,0,9333.333333333332,2166.666666666666,13637.4399356908,34780.67893092105
311,3,2,1,11500.0,2166.666666666668,12607.95611794744,32209.871478206158
311,4,0,0,13666.666666666666,2166.666666666666,21871.699542033482,44136.56718299747
311,5,0,0,15833.333333333332,2166.666666666666,21837.384090425592,42967.405316388955
311,6,1,1,18000.0,2166.666666666668,24956.33972101003,46239.4703261075
311,7,1,1,20166.666666666664,2166.6666666666642,24449.030736110228,44404.12038443995
311,8,0,0,22333.333333333332,2166.666666666668,29779.160833511196,50790.51562911143
311,9,0,1,24500.0,2166.666666666668,31868.241853716747,52612.05301857802
311,10,1,1,26666.666666666664,2166.6666666666642,31607.060870249567,51123.362233857835
311,11,6,0,28833.333333333332,2166.666666666668,48952.43458267796,46411.87969391262
311,12,0,1,31000.0,2166.666666666668,87789.03085257033,73090.55494431697
311,13,4,1,33166.666666666664,2166.6666666666642,27960.409271284163,45987.233221230505
311,14,0,0,35333.33333333333,2166.6666666666642,56837.38242277547,57517.44003207813
311,15,0,1,37500.0,2166.6666666666715,57511.338989243,58466.67463273662
311,16,0,0,39666.666666666664,2166.6666666666642,55263.55724655816,55300.78485430727
311,17,7,1,41833.33333333333,2166.6666666666642,44863.3905852906,40652.66279618395
311,18,0,0,44000.0,2166.6666666666715,59277.589017913546,60954.350729455706
311,19,0,1,46166.666666666664,2166.6666666666642,59659.463771183895,61492.202494625206
311,20,0,0,48333.33333333333,2166.6666666666642,57358.42164732087,58251.298094818136
311,21,6,0,50500.0,2166.6666666666715,54234.640433725646,53851.60624468401
311,22,6,1,52666.666666666664,2166.6666666666642,54402.029918811175,54087.36608283264
311,23,0,0,54833.33333333333,2166.6666666666642,61842.29996893501,64566.61967455636
311,24,6,0,57000.0,2166.6666666666715,55459.945888158414,55577.38857487101
311,25,0,0,59166.666666666664,2166.6666666666642,62757.48621514808,65855.6143875325
311,26,1,1,61333.33333333333,2166.6666666666642,60457.730750231094,62616.52218342408
311,27,6,1,63499.99999999999,2166.6666666666642,59069.317436839265,60661.0104744215
311,28,2,1,65666.66666666666,2166.6666666666642,51544.86252273045,50063.18665173303
311,29,0,0,67833.33333333333,2166.6666666666715,64441.62277847156,68227.63771615713
311,30,6,1,70000.0,2166.6666666666715,60078.7941289944,62082.808632386485
311,31,3,0,72166.66666666666,2166.666666666657,55898.36594958979,56194.88161914055
311,32,3,1,74333.33333333333,2166.6666666666715,55655.17485132321,55852.35894552565
311,33,0,0,76500.0,2166.6666666666715,65966.43248134623,70375.2570159806
311,34,6,1,78666.66666666666,2166.666666666657,61314.78340413317,63823.63859737067
311,35,1,1,80833.33333333333,2166.6666666666715,63468.054221786704,66856.41439688268
311,36,1,1,83000.0,2166.6666666666715,60536.36383534592,62727.27300752946
311,37,3,1,85166.66666666666,2166.666666666657,59920.8782292701,61860.39187221141
311,38,1,0,87333.33333333333,2166.6666666666715,61849.49062959208,64576.74736562266
311,39,0,1,89500.0,2166.6666666666715,70822.18033988055,77214.33850687402
311,40,0,0,91666.66666666666,2166.666666666657,64801.99607606731,68735.20574093988
312,1,1,0,13666.666666666666,2166.666666666666,14349.18211689383,39145.623441140306
312,2,1,0,15833.333333333332,2166.666666666666,14408.734567717009,38108.6698878149
312,3,4,0,18000.0,2166.666666666668,13802.430765335816,36133.890625750995
312,4,1,0,20166.666666666664,2166.6666666666642,20030.61714666773,43785.15387595898
312,5,3,1,22333.333333333332,2166.666666666668,21460.095783864308,44677.673824567944
312,6,3,0,24500.0,2166.666666666668,18493.526877354612,39378.57751443568
312,7,0,0,26666.666666666664,2166.6666666666642,29189.94677853954,53323.12741232409
312,8,5,0,28833.333333333332,2166.666666666668,19105.487371102583,37998.8332135618
312,9,0,1,31000.0,2166.666666666668,35409.559678796155,59841.485092448296
312,10,6,1,33166.666666666664,2166.6666666666642,30531.72181238859,51850.460669783824
312,11,1,0,35333.33333333333,2166.6666666666642,30733.193263319903,51013.3930321036
312,12,0,1,37500.0,2166.6666666666715,39830.72436499077,62705.98687433841
312,13,6,0,39666.666666666664,2166.6666666666642,51884.18941231162,50541.11184832623
312,14,0,0,41833.33333333333,2166.6666666666642,58705.99719958079,60149.29183039548
312,15,0,0,44000.0,2166.6666666666715,85180.48357756314,69416.54469782797
312,16,7,0,46166.666666666664,2166.6666666666642,22976.988298831184,38968.33044312772
312,17,0,1,48333.33333333333,2166.6666666666642,63345.69050279132,66684.07113069201
312,18,4,1,50500.0,2166.6666666666715,52162.562104867735,50933.18606319399
312,19,6,1,52666.666666666664,2166.6666666666642,57186.49126469419,58009.14262632985
312,20,3,1,54833.33333333333,2166.6666666666642,55558.17940243102,55715.74563722679
312,21,0,0,57000.0,2166.6666666666715,62306.67546850249,65220.66967394717
312,22,1,1,59166.666666666664,2166.6666666666642,60077.88774045429,62081.53202880886
312,23,0,0,61333.33333333333,2166.6666666666642,63195.622231732894,66472.70736863789
312,24,6,0,63499.99999999999,2166.6666666666642,56580.69358865702,57155.90646289722
312,25,1,1,65666.66666666666,2166.6666666666642,61186.37628031215,63642.7834933974
312,26,0,0,67833.33333333333,2166.6666666666715,64441.62277847156,68227.63771615713
312,27,1,1,70000.0,2166.6666666666715,61877.683842865685,64616.45611671223
312,28,1,0,72166.66666666666,2166.666666666657,56704.366406649366,57330.09353049207
312,29,8,0,74333.33333333333,2166.6666666666715,42681.11798336843,37579.03941319498
312,30,6,1,76500.0,2166.6666666666715,61016.32196602855,63403.2703746881
312,31,6,1,78666.66666666666,2166.666666666657,58251.223996390385,59508.76619209914
312,32,0,0,80833.33333333333,2166.6666666666715,66679.24398861048,71379.21688536687
312,33,0,1,83000.0,2166.6666666666715,66214.61000514595,70724.80282414924
312,34,3,0,85166.66666666666,2166.666666666657,57634.19025549815,58639.70458520867
312,35,0,0,87333.33333333333,2166.6666666666715,67695.15633138303,72810.0793399761
312,36,6,0,89500.0,2166.6666666666715,60329.24479686364,62435.55605192062
312,37,1,1,91666.66666666666,2166.666666666657,64897.74774987915,68870.06725335092
312,38,4,1,93833.33333333333,2166.6666666666715,57897.78574668419,59010.96584040027
312,39,6,0,96000.0,2166.6666666666715,61132.003130003715,63566.201591554534
312,40,1,1,98166.66666666666,2166.666666666657,65692.6252787186,69989.61306861773
313,1,6,0,18000.0,2166.666666666668,14686.002020251886,40740.84791584773
313,2,3,0,20166.666666666664,2166.6666666666642,14967.587954872415,40016.617579138314
313,3,0,1,22333.333333333332,2166.666666666668,26485.263784132396,55117.8659672732
313,4,1,0,24500.0,2166.666666666668,20957.31246719521,46211.18879738394
313,5,3,0,26666.666666666664,2166.6666666666642,19631.40768340339,43222.8870262909
313,6,0,0,28833.333333333332,2166.666666666668,28408.987576840133,54464.84536397052
313,7,2,1,31000.0,2166.666666666668,20177.227942918224,41749.98746593372
313,8,0,0,33166.666666666664,2166.6666666666642,31483.976137095662,56554.15467789609
313,9,6,0,35333.33333333333,2166.6666666666642,26925.63757867975,49013.12928057189
313,10,4,0,37500.0,2166.6666666666715,24278.501101762464,44163.93780085155
313,11,0,1,39666.666666666664,2166.6666666666642,38852.7534263875,63570.223506402006
313,12,0,1,41833.33333333333,2166.6666666666642,37144.3577513336,60043.20217015106
313,13,0,1,44000.0,2166.6666666666715,38464.80449993082,60782.15607847932
313,14,0,1,46166.666666666664,2166.6666666666642,59659.463771183895,61492.202494625206
313,15,1,1,48333.33333333333,2166.6666666666642,57991.86049741109,59143.4654893114
313,16,0,1,50500.0,2166.6666666666715,63847.76401145453,67391.21691754159
313,17,7,1,52666.666666666664,2166.6666666666642,46511.70317483384,42974.22982370964
313,18,1,1,54833.33333333333,2166.6666666666642,59283.54261233716,60962.73607371431
313,19,6,1,57000.0,2166.6666666666715,57973.7766611041,59117.99529732972
313,20,6,1,59166.666666666664,2166.6666666666642,55486.476449667265,55614.75556291165
313,21,0,1,61333.33333333333,2166.6666666666642,66125.95144924911,70599.93161866073
313,22,1,1,63499.99999999999,2166.6666666666642,60827.00962537444,63136.63327517527
313,23,1,1,65666.66666666666,2166.6666666666642,58131.497987707764,59340.13801085601
313,24,0,0,67833.33333333333,2166.6666666666715,64441.62277847156,68227.63771615713
313,25,0,1,70000.0,2166.6666666666715,64229.88299268188,67929.41266574913
313,26,1,0,72166.66666666666,2166.666666666657,59655.765983900754,61486.994343522194
313,27,6,0,74333.33333333333,2166.6666666666715,58264.864888022326,59527.978715524405
313,28,5,0,76500.0,2166.6666666666715,50860.39704046189,49099.150761213925
313,29,6,1,78666.66666666666,2166.666666666657,61314.78340413317,63823.63859737067
313,30,0,1,80833.33333333333,2166.6666666666715,69520.08168566355,75380.39674037122
313,31,0,0,83000.0,2166.6666666666715,63575.0714170573,67007.14284092578
313,32,0,0,85166.66666666666,2166.666666666657,63890.71818753636,67451.71575709347
313,33,0,1,87333.33333333333,2166.6666666666715,66821.3621595843,71579.38332335818
313,34,1,0,89500.0,2166.6666666666715,62138.355596387584,64983.59943153181
313,35,1,0,91666.66666666666,2166.666666666657,59283.48767245466,60962.658693598125
313,36,0,1,93833.33333333333,2166.6666666666715,71436.20939236437,78079.16815825966
313,37,4,0,96000.0,2166.6666666666715,56028.49592598305,56378.163276032465
313,38,0,1,98166.66666666666,2166.666666666657,72028.27854846895,78913.06837812529
313,39,6,1,100333.33333333333,2166.6666666666715,63989.862833647516,67591.3561037289
313,40,0,0,102500.0,2166.6666666666715,69857.19749674926,75855.20774190036
314,1,0,0,18000.0,2166.666666666668,20500.767298780876,47809.82792267136
314,2,6,1,20166.666666666664,2166.6666666666642,19838.642242586848,45756.42717636398
314,3,0,1,22333.333333333332,2166.666666666668,27281.05325781658,55117.8659672732
314,4,0,1,24500.0,2166.666666666668,26297.71553792725,52612.05301857802
314,5,3,1,26666.666666666664,2166.6666666666642,22912.444247843494,46723.23504144004
314,6,0,1,28833.333333333332,2166.666666666668,32265.632306518193,58775.90910480692
314,7,3,0,31000.0,2166.666666666668,23294.025146755655,45019.01243798059
314,8,0,0,33166.666666666664,2166.6666666666642,32279.765610779934,56554.15467789609
314,9,2,1,35333.33333333333,2166.6666666666642,23534.711268512827,43116.346486415445
314,10,0,0,37500.0,2166.6666666666715,35206.476878353336,58434.622734522905
314,11,6,0,39666.666666666664,2166.6666666666642,30397.87362283797,50541.11184832623
314,12,1,0,41833.33333333333,2166.6666666666642,33186.295370904365,53347.63617844206
314,13,0,1,44000.0,2166.6666666666715,62284.44536459225,65189.359668439785
314,14,0,0,46166.666666666664,2166.6666666666642,56864.387700262094,57555.47563417196
314,15,6,1,48333.33333333333,2166.6666666666642,56345.33609627016,56824.41703700023
314,16,0,0,50500.0,2166.6666666666715,60868.766197440076,63195.44534850715
314,17,5,1,52666.666666666664,2166.6666666666642,49720.64700978282,47493.869027863126
314,18,1,1,54833.33333333333,2166.6666666666642,59283.54261233716,60962.73607371431
314,19,1,1,57000.0,2166.6666666666715,56733.264086931114,57370.79448863537
314,20,1,1,59166.666666666664,2166.6666666666642,57097.950123707735,57884.436793954555
314,21,0,0,61333.33333333333,2166.6666666666642,63195.622231732894,66472.70736863789
314,22,6,0,63499.99999999999,2166.6666666666642,56580.69358865702,57155.90646289722
314,23,0,1,65666.66666666666,2166.6666666666642,66947.49699033299,71757.0380145535
314,24,0,0,67833.33333333333,2166.6666666666715,61166.66970486208,63615.027753326875
314,25,6,0,70000.0,2166.6666666666715,57615.59546314402,58613.514736822566
314,26,1,0,72166.66666666666,2166.666666666657,59655.765983900754,61486.994343522194
314,27,2,1,74333.33333333333,2166.6666666666715,52606.34012407668,51558.22552686857
314,28,0,1,76500.0,2166.6666666666715,68827.14319920194,74404.42704112949
314,29,0,1,78666.66666666666,2166.666666666657,65582.27067247417,69834.18404573826
314,30,0,1,80833.33333333333,2166.6666666666715,65901.79340457421,70284.21606278059
314,31,1,0,83000.0,2166.6666666666715,61254.80780462775,63739.16592201092
314,32,6,1,85166.66666666666,2166.666666666657,62172.749809882655,65032.04198575022
314,33,1,1,87333.33333333333,2166.6666666666715,64342.77507940371,68088.41560479396
314,34,1,1,89500.0,2166.6666666666715,61335.70277475446,63853.10249965418
314,35,6,1,91666.66666666666,2166.666666666657,62980.4396364182,66169.63329072986
314,36,3,0,93833.33333333333,2166.6666666666715,58680.88923496611,60113.92849995227
314,37,0,0,96000.0,2166.6666666666715,68962.89630269576,74595.62859534616
314,38,0,0,98166.66666666666,2166.666666666657,65664.90797581307,69950.57461382123
314,39,0,0,100333.33333333333,2166.6666666666715,65942.79435375312,70341.96387852554
314,40,0,1,102500.0,2166.6666666666715,68773.59589151696,74329.00829791122
315,1,3,0,11500.0,2166.666666666668,12256.95667601822,33957.166556289594
315,2,1,1,13666.666666666666,2166.666666666666,19445.280397779363,42960.735919778184
315,3,3,1,15833.333333333332,2166.666666666666,18744.787752645363,40853.29631580887
315,4,0,1,18000.0,2166.666666666668,27550.485462188073,52134.85721138422
315,5,5,0,20166.666666666664,2166.6666666666642,15784.787893129498,34442.62193991558
315,6,1,0,22333.333333333332,2166.666666666668,24109.789664505075,45047.14630286108
315,7,6,0,24500.0,2166.666666666668,24445.55300187034,44399.22216720067
315,8,0,1,26666.666666666664,2166.6666666666642,34643.31000902905,57641.429960826725
315,9,1,1,28833.333333333332,2166.666666666668,31525.66824042146,52129.554971683254
315,10,3,1,31000.0,2166.666666666668,29749.13488490333,48506.56507139835
315,11,1,1,33166.666666666664,2166.6666666666642,54316.22785948431,53966.51811194973
315,12,6,0,35333.33333333333,2166.6666666666642,50799.32178920604,49013.12928057189
315,13,3,1,37500.0,2166.6666666666715,52088.224412729985,50828.48508835209
315,14,6,0,39666.666666666664,2166.6666666666642,51884.18941231162,50541.11184832623
315,15,6,0,41833.33333333333,2166.6666666666642,49931.3498034802,47790.633526028454
315,16,0,1,44000.0,2166.6666666666715,62284.44536459225,65189.359668439785
315,17,4,1,46166.666666666664,2166.6666666666642,51389.67352042783,49844.610592151876
315,18,3,1,48333.33333333333,2166.6666666666642,54377.67083614299,54053.05751569436
315,19,5,1,50500.0,2166.6666666666715,49382.25220622531,47017.25662848636
315,20,0,1,52666.666666666664,2166.6666666666642,64332.795237127866,68074.3594889125
315,21,1,1,54833.33333333333,2166.6666666666642,59283.54261233716,60962.73607371431
315,22,0,1,57000.0,2166.6666666666715,65256.68320838799,69375.61015265915
315,23,0,1,59166.666666666664,2166.6666666666642,62337.80937084664,65264.52024062908
315,24,1,0,61333.33333333333,2166.6666666666642,57858.76188090649,58956.00264916407
315,25,0,0,63499.99999999999,2166.6666666666642,63621.885078676685,67073.07757560097
315,26,0,0,65666.66666666666,2166.6666666666642,60789.40139263483,63083.663933288495
315,27,1,1,67833.33333333333,2166.6666666666715,61536.421785049504,64135.80533105564
315,28,2,0,70000.0,2166.6666666666715,50071.96781332857,47988.68706102616
315,29,1,1,72166.66666666666,2166.666666666657,62210.653141839946,65085.42696033795
315,30,0,1,74333.33333333333,2166.6666666666715,68468.9440592395,73899.92121019648
315,31,6,0,76500.0,2166.6666666666715,58578.58509577874,59969.83816306865
315,32,0,0,78666.66666666666,2166.666666666657,66326.62414393462,70882.56921680932
315,33,4,1,80833.33333333333,2166.6666666666715,56449.60757940688,56971.27828085476
315,34,4,1,83000.0,2166.6666666666715,53951.38582542941,53452.6560921541
315,35,0,1,85166.66666666666,2166.666666666657,70184.22384548234,76315.80823307372
315,36,6,0,87333.33333333333,2166.6666666666715,60051.70638742536,62044.65688369769
315,37,6,0,89500.0,2166.6666666666715,57332.313889693556,58214.52660520219
315,38,3,0,91666.66666666666,2166.666666666657,58426.41719262938,59755.51717271744
315,39,0,1,93833.33333333333,2166.6666666666715,71436.20939236437,78079.16815825966
315,40,0,0,96000.0,2166.6666666666715,65382.277196953124,69552.50309430018
316,1,6,0,13666.666666666666,2166.666666666666,12463.598129809649,37610.7015912812
316,2,0,0,15833.333333333332,2166.666666666666,19274.6440213403,46082.893729093084
316,3,0,0,18000.0,2166.666666666668,19001.666488332998,44577.588085865595
316,4,0,0,20166.666666666664,2166.6666666666642,20828.715792374984,46030.066720172355
316,5,0,0,22333.333333333332,2166.666666666668,22566.459541255026,47356.762882419964
316,6,0,1,24500.0,2166.666666666668,27093.505011611465,52612.05301857802
316,7,1,0,26666.666666666664,2166.6666666666642,24113.030572786054,47293.371451663064
316,8,0,0,28833.333333333332,2166.666666666668,42885.61429928952,44592.04386111944
316,9,4,0,31000.0,2166.666666666668,21133.095088353388,41975.44897544219
316,10,6,1,33166.666666666664,2166.6666666666642,28940.14286502022,51850.460669783824
316,11,0,1,35333.33333333333,2166.6666666666642,36800.05390697963,61799.9276673546
316,12,1,1,37500.0,2166.6666666666715,33204.70183383379,55615.22126336861
316,13,5,1,39666.666666666664,2166.6666666666642,26003.20659878357,44351.43998346088
316,14,1,1,41833.33333333333,2166.6666666666642,35861.024742510446,57114.86064549288
316,15,0,1,44000.0,2166.6666666666715,62284.44536459225,65189.359668439785
316,16,1,1,46166.666666666664,2166.6666666666642,57530.166597073076,58493.19239024377
316,17,8,0,48333.33333333333,2166.6666666666642,39861.73352705798,33608.075390222504
316,18,6,1,50500.0,2166.6666666666715,56773.174918281984,57427.00692715772
316,19,1,0,52666.666666666664,2166.6666666666642,56233.69758889151,56667.17970266411
316,20,3,0,54833.33333333333,2166.6666666666642,53159.04615385828,52336.68472374407
316,21,3,0,57000.0,2166.6666666666715,50997.8324399609,49292.7217464238
316,22,0,0,59166.666666666664,2166.6666666666642,62757.48621514808,65855.6143875325
316,23,1,1,61333.33333333333,2166.6666666666642,60457.730750231094,62616.52218342408
316,24,1,1,63499.99999999999,2166.6666666666642,57796.426739563576,58868.20667544166
316,25,6,1,65666.66666666666,2166.6666666666642,59414.593123686995,61147.314258714076
316,26,0,0,67833.33333333333,2166.6666666666715,64441.62277847156,68227.63771615713
316,27,6,1,70000.0,2166.6666666666715,60078.7941289944,62082.808632386485
316,28,0,0,72166.66666666666,2166.666666666657,65221.73870013407,69326.3925354001
316,29,0,1,74333.33333333333,2166.6666666666715,64921.719177825806,68903.82982792368
316,30,3,0,76500.0,2166.6666666666715,56502.002996712254,57045.0746432567
316,31,4,1,78666.66666666666,2166.666666666657,56190.607486537156,56606.48941765797
316,32,6,1,80833.33333333333,2166.6666666666715,61606.80519340247,64234.93689211616
316,33,0,0,83000.0,2166.6666666666715,67024.65331854759,71865.70889936281
316,34,1,0,85166.66666666666,2166.666666666657,61555.060300456134,64162.05676120583
316,35,0,1,87333.33333333333,2166.6666666666715,70506.32669863764,76769.4742234333
316,36,0,0,89500.0,2166.6666666666715,64503.91967280119,68315.37982084675
316,37,4,1,91666.66666666666,2166.666666666657,57667.91203949605,58687.200055628244
316,38,1,1,93833.33333333333,2166.6666666666715,65167.50704421962,69250.0099214361
316,39,1,1,96000.0,2166.6666666666715,62090.46473417851,64916.14751292748
316,40,1,1,98166.66666666666,2166.666666666657,62333.096704779295,65257.88268278774
317,1,6,0,18000.0,2166.666666666668,15481.7914939361,40740.84791584773
317,2,0,0,20166.666666666664,2166.6666666666642,22402.591377522658,49367.6231410623
317,3,1,1,22333.333333333332,2166.666666666668,22855.833266826885,48885.161754611654
317,4,6,0,24500.0,2166.666666666668,20466.60563344933,44399.22216720067
317,5,5,0,26666.666666666664,2166.6666666666642,16152.56874405094,37202.28362764771
317,6,0,0,28833.333333333332,2166.666666666668,29204.777050524346,54464.84536397052
317,7,1,1,31000.0,2166.666666666668,29013.51794110763,53074.63609199746
317,8,0,0,33166.666666666664,2166.6666666666642,32279.765610779934,56554.15467789609
