Agent,Period,Job,PP,h_cum,h,c,w
1002,19,7,0,50500.0,2166.6666666666715,42103.5443415324,36765.555410609006
1002,20,1,1,52666.666666666664,2166.6666666666642,55714.5856836152,55936.03617410592
1002,21,4,0,54833.33333333333,2166.6666666666642,46294.33064456409,42668.07133037197
1002,22,3,1,57000.0,2166.6666666666715,57672.02355738772,58692.9909258982
1002,23,1,0,59166.666666666664,2166.6666666666642,50410.290522230185,48465.19791863406
1002,24,1,1,61333.33333333333,2166.6666666666642,53961.14794757828,53466.40555996942
1002,25,6,0,63499.99999999999,2166.6666666666642,50277.033305683755,48277.51169814614
1002,26,1,1,65666.66666666666,2166.6666666666642,57767.276041484954,58827.149354204164
1002,27,0,0,67833.33333333333,2166.6666666666715,63441.36372677467,66818.82215038686
1002,28,0,0,70000.0,2166.6666666666715,60107.780760859074,62123.6348744494
1002,29,6,1,72166.66666666666,2166.666666666657,57827.47152011004,58911.931718464846
1002,30,3,0,74333.33333333333,2166.6666666666715,53347.261940529876,52601.777381028
1002,31,4,1,76500.0,2166.6666666666715,54735.92523292979,54557.641173140546
1002,32,6,1,78666.66666666666,2166.666666666657,58652.60483680409,60074.09131944238
1002,33,4,1,80833.33333333333,2166.6666666666715,55221.79853865471,55241.96977275311
1002,34,0,1,83000.0,2166.6666666666715,74862.84381780076,82905.4138278884
1002,35,1,0,85166.66666666666,2166.666666666657,53376.01982120646,52642.281438318954
1002,36,6,1,87333.33333333333,2166.6666666666715,59671.62642889269,61509.33299844041
1002,37,0,1,89500.0,2166.6666666666715,75872.98915577275,84328.153740525
1002,38,6,1,91666.66666666666,2166.666666666657,60151.05759595113,62184.58816331146
1002,39,3,1,93833.33333333333,2166.6666666666715,62659.629296910745,65717.78774212781
1002,40,5,1,96000.0,2166.6666666666715,52892.88886429357,51961.81530182194
1003,1,1,0,11500.0,2166.666666666668,10461.792675523746,32549.59680021876
1003,2,0,0,13666.666666666666,2166.666666666666,20484.00127281922,45544.553312347336
1003,3,0,0,15833.333333333332,2166.666666666666,19948.99668979192,43670.19548599305
1003,4,3,0,18000.0,2166.666666666668,16489.368507402505,37676.64949152315
1003,5,0,0,20166.666666666664,2166.6666666666642,26221.012179834514,50262.35963060456
1003,6,5,0,22333.333333333332,2166.666666666668,13523.399744366641,31257.568209263667
1003,7,0,0,24500.0,2166.666666666668,29546.94204545195,52705.107402786256
1003,8,0,0,26666.666666666664,2166.6666666666642,28176.580196711635,49654.19004725884
1003,9,3,1,28833.333333333332,2166.666666666668,29278.397177767358,50085.21470552857
1003,10,0,0,31000.0,2166.666666666668,34097.54389177812,55751.91504401658
1003,11,0,0,33166.666666666664,2166.6666666666642,32437.10860108408,52292.44354489236
1003,12,5,0,35333.33333333333,2166.6666666666642,40759.87407596878,34873.062078829265
1003,13,0,1,37500.0,2166.6666666666715,65065.01625762575,69105.65670088134
1003,14,1,0,39666.666666666664,2166.6666666666642,47382.15405233741,44200.21697512312
1003,15,5,1,41833.33333333333,2166.6666666666642,46526.551588254646,42995.1430820488
1003,16,0,0,44000.0,2166.6666666666715,58961.181286831525,60508.706037790886
1003,17,0,1,46166.666666666664,2166.6666666666642,63532.13949919554,66946.67535097964
1003,18,3,0,48333.33333333333,2166.6666666666642,49851.42689498171,47678.06604927002
1003,19,0,0,50500.0,2166.6666666666715,60348.15485128639,62462.18993138928
1003,20,0,0,52666.666666666664,2166.6666666666642,57335.368672093435,58218.82911562456
1003,21,4,1,54833.33333333333,2166.6666666666642,51908.01708050498,50574.67194437321
1003,22,0,0,57000.0,2166.6666666666715,61596.45652645135,64220.361304861064
1003,23,0,0,59166.666666666664,2166.6666666666642,58451.2204540128,59790.451343680004
1003,24,1,1,61333.33333333333,2166.6666666666642,57122.820645707354,57919.465698179374
1003,25,1,1,63499.99999999999,2166.6666666666642,54262.70059952311,53891.12760496213
1003,26,4,1,65666.66666666666,2166.6666666666642,53416.551616314966,52699.368473683055
1003,27,2,0,67833.33333333333,2166.6666666666715,45355.92795876243,41346.37740670765
1003,28,1,0,70000.0,2166.6666666666715,51753.07220945925,50356.439731632745
1003,29,0,0,72166.66666666666,2166.666666666657,64113.0445620294,67764.85149581605
1003,30,0,1,74333.33333333333,2166.6666666666715,68998.28744861807,74645.47527974375
1003,31,0,1,76500.0,2166.6666666666715,69344.3181155095,75132.84241621055
1003,32,1,1,78666.66666666666,2166.666666666657,59514.2446101392,61287.66846498479
1003,33,6,0,80833.33333333333,2166.6666666666715,52206.283365715615,50994.76530382482
1003,34,4,1,83000.0,2166.6666666666715,55456.94417773677,55573.16081371376
1003,35,1,1,85166.66666666666,2166.666666666657,60301.977617122146,62397.15157341148
1003,36,0,0,87333.33333333333,2166.6666666666715,66234.32763463611,70752.5741332903
1003,37,0,0,89500.0,2166.6666666666715,62629.13083934155,65674.8321680867
1003,38,8,0,91666.66666666666,2166.666666666657,40720.10503010798,34817.04933818026
1003,39,0,1,93833.33333333333,2166.6666666666715,76514.27706783522,85231.3761518806
1003,40,4,1,96000.0,2166.6666666666715,56772.947856614155,57426.68712199177
1004,1,6,1,7166.666666666666,2166.666666666666,10756.837569200892,32965.15298849643
1004,2,0,1,9333.333333333332,2166.666666666666,22688.8624228056,48649.991551764775
1004,3,3,0,11500.0,2166.666666666668,12757.182411549293,33540.87960114428
1004,4,7,0,13666.666666666666,2166.666666666666,8772.450167635303,26807.7504214285
1004,5,0,0,15833.333333333332,2166.666666666666,24122.961031202954,47307.358012813624
1004,6,1,1,18000.0,2166.666666666668,22100.834860356314,43338.46273882659
1004,7,4,0,20166.666666666664,2166.6666666666642,16047.541516700901,33691.86722144675
1004,8,3,1,22333.333333333332,2166.666666666668,26362.72164809647,47099.45969709663
1004,9,1,0,24500.0,2166.666666666668,21718.386040164507,39437.311694820324
1004,10,3,1,26666.666666666664,2166.6666666666642,29417.37125740548,49160.12260123822
1004,11,4,1,28833.333333333332,2166.666666666668,26224.289336148275,43541.99387596869
1004,12,6,0,31000.0,2166.666666666668,45032.66139882346,40891.0723927091
1004,13,0,1,33166.666666666664,2166.6666666666642,63672.826894769016,67144.82661235073
1004,14,0,1,35333.33333333333,2166.6666666666642,60666.52599975738,62910.59999965829
1004,15,5,1,37500.0,2166.6666666666715,45759.43667954883,41914.69954866033
1004,16,0,1,39666.666666666664,2166.6666666666642,65711.6538273968,70016.41384140395
1004,17,0,0,41833.33333333333,2166.6666666666642,55196.86812314851,55206.85651147678
1004,18,0,1,44000.0,2166.6666666666715,74380.82953151141,54205.76435127625
1004,19,1,1,46166.666666666664,2166.6666666666642,33838.2771395157,54265.920359584794
1004,20,0,1,48333.33333333333,2166.6666666666642,68038.36067715526,73293.46574247221
1004,21,4,0,50500.0,2166.6666666666715,45727.45720150999,41869.65803029577
1004,22,0,0,52666.666666666664,2166.6666666666642,60778.07032005545,63067.70467613444
1004,23,6,1,54833.33333333333,2166.6666666666642,55289.62886833598,55337.50544836054
1004,24,0,0,57000.0,2166.6666666666715,61596.45652645135,64220.361304861064
1004,25,0,0,59166.666666666664,2166.6666666666642,58451.2204540128,59790.451343680004
1004,26,3,1,61333.33333333333,2166.6666666666642,58375.19698332641,59683.376032854096
1004,27,0,0,63499.99999999999,2166.6666666666642,62734.16804691428,65822.77189706237
1004,28,5,0,65666.66666666666,2166.6666666666642,44563.02825269129,40229.617257311686
1004,29,4,1,67833.33333333333,2166.6666666666715,53693.75762950525,53089.799478176414
1004,30,1,0,70000.0,2166.6666666666715,51753.07220945925,50356.439731632745
1004,31,0,0,72166.66666666666,2166.666666666657,64113.0445620294,67764.85149581605
1004,32,6,1,74333.33333333333,2166.6666666666715,58108.920253057724,59308.33838458834
1004,33,0,0,76500.0,2166.6666666666715,64753.03588279297,68666.24772224361
1004,34,3,1,78666.66666666666,2166.666666666657,60839.45065008029,63154.15584518351
1004,35,1,1,80833.33333333333,2166.6666666666715,59782.43359265602,61665.3994262761
1004,36,3,0,83000.0,2166.6666666666715,54290.81524475742,53930.72569684144
1004,37,1,1,85166.66666666666,2166.666666666657,60301.977617122146,62397.15157341148
1004,38,5,1,87333.33333333333,2166.6666666666715,52114.65036953517,50865.70474582419
1004,39,3,0,89500.0,2166.6666666666715,54947.92397410062,54856.23094943749
1004,40,1,0,91666.66666666666,2166.666666666657,54001.16744043727,53522.77104286939
1005,1,0,0,11500.0,2166.666666666668,16645.124880450367,43500.17588795826
1005,2,0,1,13666.666666666666,2166.666666666666,21937.701561704373,49833.67899721149
1005,3,0,1,15833.333333333332,2166.666666666666,24102.950090404454,51762.49456765638
1005,4,0,1,18000.0,2166.666666666668,26108.022970584236,53465.710633143135
1005,5,3,0,20166.666666666664,2166.6666666666642,16459.117085315684,38754.872099406806
1005,6,1,0,22333.333333333332,2166.666666666668,17117.808404653773,38561.77610737001
1005,7,2,1,24500.0,2166.666666666668,17980.781269559233,38656.40060204782
1005,8,0,0,26666.666666666664,2166.6666666666642,29521.24308897923,53789.74193407014
1005,9,0,0,28833.333333333332,2166.666666666668,28044.20722152725,50588.579481765555
1005,10,0,0,31000.0,2166.666666666668,29462.613187996256,51465.504119490695
1005,11,0,1,33166.666666666664,2166.6666666666642,37725.4605218638,61982.48702115736
1005,12,0,1,35333.33333333333,2166.6666666666642,39180.21021028373,62910.59999965829
1005,13,1,0,37500.0,2166.6666666666715,26283.41601418105,43625.27088728246
1005,14,1,1,39666.666666666664,2166.6666666666642,50337.54593134285,48362.74074837021
1005,15,0,1,41833.33333333333,2166.6666666666642,66329.77492468021,70887.00693616932
1005,16,1,0,44000.0,2166.6666666666715,48146.28677707403,45276.460249400036
1005,17,4,0,46166.666666666664,2166.6666666666642,45119.44322926287,41013.30032290545
1005,18,3,0,48333.33333333333,2166.6666666666642,49851.42689498171,47678.06604927002
1005,19,0,0,50500.0,2166.6666666666715,60348.15485128639,62462.18993138928
1005,20,0,1,52666.666666666664,2166.6666666666642,64995.01301814821,69007.06058894114
1005,21,0,1,54833.33333333333,2166.6666666666642,65449.92728381319,69647.78490677914
1005,22,3,0,57000.0,2166.6666666666715,51157.22011174363,49517.21142499103
1005,23,0,0,59166.666666666664,2166.6666666666642,61986.858124850754,64770.2227110574
1005,24,1,1,61333.33333333333,2166.6666666666642,57122.820645707354,57919.465698179374
1005,25,3,1,63499.99999999999,2166.6666666666642,58711.81359578113,60157.48393771991
1005,26,6,0,65666.66666666666,2166.6666666666642,50539.8304224397,48647.64848230944
1005,27,0,1,67833.33333333333,2166.6666666666715,72232.47857860013,79200.67405436638
1005,28,0,0,70000.0,2166.6666666666715,60107.780760859074,62123.6348744494
1005,29,3,0,72166.66666666666,2166.666666666657,53097.639307390426,52250.196207592155
1005,30,5,1,74333.33333333333,2166.6666666666715,50822.35622375874,49045.57214613907
1005,31,7,0,76500.0,2166.6666666666715,44696.27920751908,40417.29465847758
1005,32,0,0,78666.66666666666,2166.666666666657,65062.17379678673,69101.65323491089
1005,33,6,0,80833.33333333333,2166.6666666666715,52206.283365715615,50994.76530382482
1005,34,0,1,83000.0,2166.6666666666715,74862.84381780076,82905.4138278884
1005,35,3,0,85166.66666666666,2166.666666666657,54514.28908589868,54245.47758577279
1005,36,6,1,87333.33333333333,2166.6666666666715,59671.62642889269,61509.33299844041
1005,37,3,1,89500.0,2166.6666666666715,62165.16323535831,65021.356669518755
1005,38,1,0,91666.66666666666,2166.666666666657,54001.16744043727,53522.77104286939
1005,39,6,0,93833.33333333333,2166.6666666666715,53445.22961673163,52739.76002356568
1005,40,0,0,96000.0,2166.6666666666715,67316.83257718867,72277.2289819559
1006,1,6,0,7166.666666666666,2166.666666666666,5506.193222579215,27811.539750111573
1006,2,0,0,9333.333333333332,2166.666666666666,15697.232675638235,41044.286199935246
1006,3,1,0,11500.0,2166.666666666668,10461.792675523746,32549.59680021876
1006,4,0,1,13666.666666666666,2166.666666666666,26476.136215617138,53984.179992344405
1006,5,6,0,15833.333333333332,2166.666666666666,13578.338691209621,34697.43774151094
1006,6,1,1,18000.0,2166.666666666668,20509.255912987945,43338.46273882659
1006,7,3,1,20166.666666666664,2166.6666666666642,23149.536759431565,45936.33791172716
1006,8,4,1,22333.333333333332,2166.666666666668,20402.40156684809,40946.30317050515
1006,9,6,1,24500.0,2166.666666666668,24658.245398889212,45819.61916819085
1006,10,0,0,26666.666666666664,2166.6666666666642,31112.822036347658,53789.74193407014
1006,11,0,0,28833.333333333332,2166.666666666668,29635.786168895618,50588.579481765555
1006,12,4,1,31000.0,2166.666666666668,25964.390844057834,44296.769906382375
1006,13,3,1,33166.666666666664,2166.6666666666642,32067.682461161006,51772.12503795845
1006,14,6,1,35333.33333333333,2166.6666666666642,51489.055813896055,49984.58565337473
1006,15,4,1,37500.0,2166.6666666666715,48889.26395655107,46322.906981057844
1006,16,0,1,39666.666666666664,2166.6666666666642,65711.6538273968,70016.41384140395
1006,17,3,0,41833.33333333333,2166.6666666666642,48739.976323882016,46112.642709692984
1006,18,6,0,44000.0,2166.6666666666715,47509.747650626465,44379.92626848798
1006,19,4,1,46166.666666666664,2166.6666666666642,50515.41732739318,48613.26384139885
1006,20,0,1,48333.33333333333,2166.6666666666642,68038.36067715526,73293.46574247221
1006,21,0,0,50500.0,2166.6666666666715,56938.50667530824,57659.86855677218
1006,22,3,1,52666.666666666664,2166.6666666666642,56924.07488176669,57639.54208699534
1006,23,0,1,54833.33333333333,2166.6666666666642,69568.46672402191,75448.54468172102
1006,24,1,1,57000.0,2166.6666666666715,56440.42913519508,56958.350894640964
1006,25,3,1,59166.666666666664,2166.6666666666642,58028.82375294467,59195.52641259813
1006,26,0,1,61333.33333333333,2166.6666666666642,70957.66789606465,77405.16605079529
1006,27,0,1,63499.99999999999,2166.6666666666642,67135.32484729135,72021.58429195966
1006,28,0,1,65666.66666666666,2166.6666666666642,67527.37207653688,72573.7634880801
1006,29,0,0,67833.33333333333,2166.6666666666715,59793.898351059695,61681.54697332352
1006,30,0,1,70000.0,2166.6666666666715,68281.16651682134,73635.44579833992
1006,31,6,0,72166.66666666666,2166.666666666657,51288.36608870404,49701.92406859724
1006,32,1,1,74333.33333333333,2166.6666666666715,58959.576869249264,60506.44629471728
1006,33,0,0,76500.0,2166.6666666666715,64753.03588279297,68666.24772224361
1006,34,4,1,78666.66666666666,2166.666666666657,54981.545693405686,54903.58548366998
1006,35,1,1,80833.33333333333,2166.6666666666715,59782.43359265602,61665.3994262761
1006,36,5,1,83000.0,2166.6666666666715,51702.119493372404,50284.675342778035
1006,37,4,1,85166.66666666666,2166.666666666657,55687.22381056079,55897.49832473351
1006,38,0,0,87333.33333333333,2166.6666666666715,66234.32763463611,70752.5741332903
1006,39,1,1,89500.0,2166.6666666666715,60800.77646729122,63099.685165198905
1006,40,1,1,91666.66666666666,2166.666666666657,57579.900164102204,58563.239667749585
1007,1,0,0,15833.333333333332,2166.666666666666,20939.8031364661,47307.358012813624
1007,2,0,1,18000.0,2166.666666666668,26108.022970584236,53465.710633143135
1007,3,1,0,20166.666666666664,2166.6666666666642,15645.897592537123,37609.49253211306
1007,4,0,0,22333.333333333332,2166.666666666668,26328.809848071985,51535.01757697312
1007,5,0,0,24500.0,2166.666666666668,25078.328631023724,48652.94618157527
1007,6,4,1,26666.666666666664,2166.6666666666642,21674.33409577642,42737.75743660139
1007,7,7,0,28833.333333333332,2166.666666666668,15028.574513445554,32256.70242812936
1007,8,0,0,31000.0,2166.666666666668,32505.964944409636,55751.91504401658
1007,9,0,0,33166.666666666664,2166.6666666666642,30845.529653715654,52292.44354489236
1007,10,0,0,35333.33333333333,2166.6666666666642,32197.26067610927,53075.45981068017
1007,11,3,0,37500.0,2166.6666666666715,27226.71299254339,44953.85818075055
1007,12,3,1,39666.666666666664,2166.6666666666642,51383.27988978935,49835.60547857655
1007,13,6,1,41833.33333333333,2166.6666666666642,52914.22022596024,51991.859473183446
1007,14,0,1,44000.0,2166.6666666666715,66922.0965977351,71721.26281371142
1007,15,0,1,46166.666666666664,2166.6666666666642,63532.13949919554,66946.67535097964
1007,16,6,1,48333.33333333333,2166.6666666666642,54167.37724556118,53756.86935994533
1007,17,4,1,50500.0,2166.6666666666715,51236.09923836827,49628.30878643418
1007,18,3,0,52666.666666666664,2166.6666666666642,50526.202129502366,48628.45370352446
1007,19,1,0,54833.33333333333,2166.6666666666642,49816.896957757046,47629.43233486908
1007,20,4,1,57000.0,2166.6666666666715,52227.91686534803,51025.23502161695
1007,21,1,1,59166.666666666664,2166.6666666666642,56786.68429134262,57446.03421315863
1007,22,4,1,61333.33333333333,2166.6666666666642,52839.22647410142,51886.23447056538
1007,23,1,1,63499.99999999999,2166.6666666666642,57449.48873378227,58379.56159687645
1007,24,6,0,65666.66666666666,2166.6666666666642,50539.8304224397,48647.64848230944
1007,25,1,1,67833.33333333333,2166.6666666666715,58076.71503500846,59262.97892254713
1007,26,3,1,70000.0,2166.6666666666715,59668.90100933329,61505.494379342665
1007,27,2,0,72166.66666666666,2166.666666666657,45771.552904212585,41931.76465382055
1007,28,0,0,74333.33333333333,2166.6666666666715,64436.78766526077,68220.82769755038
1007,29,1,1,76500.0,2166.6666666666715,59240.06387645394,60901.498417540766
1007,30,1,1,78666.66666666666,2166.666666666657,56168.71050028605,56575.64859195219
1007,31,0,0,80833.33333333333,2166.6666666666715,65364.55603020281,69527.543704511
1007,32,3,1,83000.0,2166.6666666666715,61386.28907062286,63924.350803694164
1007,33,1,1,85166.66666666666,2166.666666666657,60301.977617122146,62397.15157341148
1007,34,0,1,87333.33333333333,2166.6666666666715,75542.99224815087,83863.36936359279
1007,35,3,0,89500.0,2166.6666666666715,54947.92397410062,54856.23094943749
1007,36,0,0,91666.66666666666,2166.666666666657,66785.80474445889,71529.30245698435
1007,37,2,1,93833.33333333333,2166.6666666666715,53445.22961673163,52739.76002356568
1007,38,0,1,96000.0,2166.6666666666715,76826.09060813671,85670.55015230524
1007,39,0,0,98166.66666666666,2166.666666666657,63609.912527463304,67056.2148274131
1007,40,0,0,100333.33333333333,2166.6666666666715,63844.25562138728,67386.27552308068
1008,1,0,0,18000.0,2166.666666666668,23636.583900861937,48863.98029031702
1008,2,3,1,20166.666666666664,2166.6666666666642,22353.74728574735,45936.33791172716
1008,3,0,0,22333.333333333332,2166.666666666668,27124.5993217562,51535.01757697312
1008,4,6,0,24500.0,2166.666666666668,18776.57074324339,38656.40060204782
1008,5,3,1,26666.666666666664,2166.6666666666642,27030.00283635284,49160.12260123822
1008,6,0,0,28833.333333333332,2166.666666666668,31831.492549654664,54801.953924643385
1008,7,3,0,31000.0,2166.666666666668,24239.092516297114,42987.6025062747
1008,8,0,0,33166.666666666664,2166.6666666666642,34733.57096933274,56647.72782930477
1008,9,0,0,35333.33333333333,2166.6666666666642,32993.050149793424,53075.45981068017
1008,10,0,0,37500.0,2166.6666666666715,54211.87308285014,53819.53955331006
1008,11,2,1,39666.666666666664,2166.6666666666642,46760.74576760936,43324.99403888643
1008,12,4,0,41833.33333333333,2166.6666666666642,44462.76804392878,40088.405695674344
1008,13,6,1,44000.0,2166.6666666666715,53348.656754168034,52603.74190727893
1008,14,1,1,46166.666666666664,2166.6666666666642,54528.8034553052,54265.920359584794
1008,15,0,0,48333.33333333333,2166.6666666666642,59902.93401666859,61835.11833333604
1008,16,3,1,50500.0,2166.6666666666715,56531.16172782814,57086.143278631185
1008,17,0,1,52666.666666666664,2166.6666666666642,69075.6639831262,74754.45631426225
1008,18,0,0,54833.33333333333,2166.6666666666642,57719.16383260277,58759.38567972221
1008,19,0,1,57000.0,2166.6666666666715,65890.47015932566,70268.26783003616
1008,20,0,0,59166.666666666664,2166.6666666666642,58451.2204540128,59790.451343680004
1008,21,0,1,61333.33333333333,2166.6666666666642,66732.32159414531,71453.974076261
1008,22,0,1,63499.99999999999,2166.6666666666642,67135.32484729135,72021.58429195966
1008,23,3,1,65666.66666666666,2166.6666666666642,59039.278967836166,60618.702771600234
1008,24,0,1,67833.33333333333,2166.6666666666715,72232.47857860013,79200.67405436638
1008,25,0,1,70000.0,2166.6666666666715,68281.16651682134,73635.44579833992
1008,26,3,1,72166.66666666666,2166.666666666657,59972.01184358296,61932.41104729994
1008,27,3,0,74333.33333333333,2166.6666666666715,50475.8679900866,48557.56054941774
1008,28,1,1,76500.0,2166.6666666666715,59240.06387645394,60901.498417540766
1008,29,3,1,78666.66666666666,2166.666666666657,60839.45065008029,63154.15584518351
1008,30,6,0,80833.33333333333,2166.6666666666715,52206.283365715615,50994.76530382482
1008,31,0,0,83000.0,2166.6666666666715,65660.51033388637,69944.38075195265
1008,32,0,1,85166.66666666666,2166.666666666657,70654.37779893827,76977.99689991305
1008,33,0,0,87333.33333333333,2166.6666666666715,62372.1289892745,65312.85773137253
1008,34,2,1,89500.0,2166.6666666666715,53048.411307381335,52180.86099631174
1008,35,6,1,91666.66666666666,2166.666666666657,60151.05759595113,62184.58816331146
1008,36,6,1,93833.33333333333,2166.6666666666715,56971.60729406445,57706.48914656966
1008,37,1,0,96000.0,2166.6666666666715,54398.5162210391,54082.41721273113
1008,38,1,1,98166.66666666666,2166.666666666657,58226.204410923376,59473.527339328706
1008,39,3,1,100333.33333333333,2166.6666666666715,63368.19732380719,66715.77087860167
1008,40,0,1,102500.0,2166.6666666666715,77729.00628718897,86942.26237632248
1009,1,0,0,11500.0,2166.666666666668,19032.49330150298,43500.17588795826
1009,2,0,0,13666.666666666666,2166.666666666666,18793.6322673057,42042.92165150542
1009,3,0,1,15833.333333333332,2166.666666666666,26490.318511457095,51762.49456765638
1009,4,6,1,18000.0,2166.666666666668,20695.75245472926,42480.30367975208
1009,5,0,0,20166.666666666664,2166.6666666666642,54812.57828386042,61390.58468445874
1009,6,3,0,22333.333333333332,2166.666666666668,19543.197805058688,39736.157027139794
1009,7,1,0,24500.0,2166.666666666668,20126.807092796138,39437.311694820324
1009,8,6,0,26666.666666666664,2166.6666666666642,20932.970236477868,39451.92249763381
1009,9,1,0,28833.333333333332,2166.666666666668,22832.371680132266,41006.305553929844
1009,10,0,1,31000.0,2166.666666666668,41432.62512469869,66083.01537207371
1009,11,0,1,33166.666666666664,2166.6666666666642,39317.03946923223,61982.48702115736
1009,12,0,1,35333.33333333333,2166.6666666666642,60666.52599975738,62910.59999965829
1009,13,4,1,37500.0,2166.6666666666715,48889.26395655107,46322.906981057844
1009,14,1,1,39666.666666666664,2166.6666666666642,53197.419443118604,52390.7316100262
1009,15,0,1,41833.33333333333,2166.6666666666642,66329.77492468021,70887.00693616932
1009,16,1,1,44000.0,2166.6666666666715,54103.149668801554,53666.407984227546
1009,17,4,0,46166.666666666664,2166.6666666666642,45119.44322926287,41013.30032290545
1009,18,3,1,48333.33333333333,2166.6666666666642,56124.26052273845,56513.04298977247
1009,19,6,0,50500.0,2166.6666666666715,48527.01918983949,45812.703084280976
1009,20,7,1,52666.666666666664,2166.6666666666642,47240.59958944658,44000.84449217829
1009,21,5,1,54833.33333333333,2166.6666666666642,48490.91746191527,45761.85558016235
1009,22,3,1,57000.0,2166.6666666666715,57672.02355738772,58692.9909258982
